run_id,method,budget,video_id,segment_id,start_frame,end_frame,start_time,end_time,segment_score,verification_state,oracle_calls,source_frame_ids,source_method,source_method_config,source_run_dir,stage0_5_variant
repaired_selected_expand_b100_s3,repaired_selected_expand,100,realcartest,10,5800,5899,580.0,590.0,0.2866984648236633,confirmed_anchor_selected_proxy_expand,100,58,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b100_s3,common_materializer_selected_expand
repaired_selected_expand_b100_s3,repaired_selected_expand,100,realcartest,11,7000,7199,700.0,720.0,0.392924354368701,confirmed_anchor_selected_proxy_expand,100,70|71,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b100_s3,common_materializer_selected_expand
repaired_selected_expand_b100_s3,repaired_selected_expand,100,realcartest,12,7500,7799,750.0,780.0,0.3515630957703566,confirmed_anchor_selected_proxy_expand,100,75|76|77,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b100_s3,common_materializer_selected_expand
repaired_selected_expand_b100_s3,repaired_selected_expand,100,realcartest,13,7900,7999,790.0,800.0,0.4111073851885846,confirmed_anchor_selected_proxy_expand,100,79,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b100_s3,common_materializer_selected_expand
repaired_selected_expand_b100_s3,repaired_selected_expand,100,realcartest,14,8100,8199,810.0,820.0,0.4720638864573329,confirmed_anchor_selected_proxy_expand,100,81,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b100_s3,common_materializer_selected_expand
repaired_selected_expand_b100_s3,repaired_selected_expand,100,realcartest,15,8300,8799,830.0,880.0,0.4424624222514992,confirmed_anchor_selected_proxy_expand,100,83|84|85|86|87,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b100_s3,common_materializer_selected_expand
repaired_selected_expand_b100_s3,repaired_selected_expand,100,realcartest,16,8600,8899,860.0,890.0,0.497374862973885,confirmed_anchor_selected_proxy_expand,100,86|87|88,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b100_s3,common_materializer_selected_expand
repaired_selected_expand_b100_s3,repaired_selected_expand,100,realcartest,17,9600,9899,960.0,990.0,0.3168355273414083,confirmed_anchor_selected_proxy_expand,100,96|97|98,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b100_s3,common_materializer_selected_expand
repaired_selected_expand_b100_s3,repaired_selected_expand,100,realcartest,18,10500,10699,1050.0,1070.0,0.45010508476046784,confirmed_anchor_selected_proxy_expand,100,105|106,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b100_s3,common_materializer_selected_expand
repaired_selected_expand_b100_s3,repaired_selected_expand,100,realcartest,19,11100,11299,1110.0,1130.0,0.3724198409057715,confirmed_anchor_selected_proxy_expand,100,111|112,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b100_s3,common_materializer_selected_expand
