unit_id,frame_index,decode_seconds,detector_path_seconds,detector_gpu_seconds,tracking_seconds,road_rule_scoring_seconds,serialization_seconds,total_seconds,status,family,repeat,measured_index
1,414,0.010774820000000001,0.019397315,0.007271666,0.001311016,0.00241233,3.198792e-05,0.033927468919999995,PASS,YP640,0,49
1,420,0.010334598,0.019869315,0.007240988,0.001384262,0.002466281,3.177792e-05,0.03408623391999999,PASS,YP640,0,50
1,426,0.011106128,0.01940529,0.007234376,0.001530716,0.002580784,3.167692e-05,0.034654594920000004,PASS,YP640,0,51
1,432,0.00449688,0.01998962,0.007209028,0.00135145,0.002560296,3.069592e-05,0.028428941920000003,PASS,YP640,0,52
1,438,0.0043379939999999995,0.020045344,0.007275202,0.001296519,0.002419473,3.124592e-05,0.02813057592,PASS,YP640,0,53
1,444,0.004395962,0.019357782,0.007254703,0.001266663,0.002535029,3.088592e-05,0.027586321920000004,PASS,YP640,0,54
1,450,0.0044525170000000005,0.019817339,0.007482619,0.001277052,0.00240169,3.182692e-05,0.027980424920000004,PASS,YP640,0,55
1,456,0.01056483,0.01951224,0.00730099,0.001337565,0.002549136,3.307992e-05,0.03399685092,PASS,YP640,0,56
1,462,0.009973252,0.019577621,0.007300058,0.001344228,0.002413442,3.250892e-05,0.033341051919999996,PASS,YP640,0,57
1,468,0.011217907000000001,0.019357421,0.007239916,0.001164342,0.002395378,3.185792e-05,0.03416690592,PASS,YP640,0,58
1,474,0.01023449,0.019483115,0.00727444,0.001225115,0.002387013,3.277892e-05,0.03336251192,PASS,YP640,0,59
1,480,0.010235312,0.019667138,0.007439939,0.001285938,0.002409064,3.324992e-05,0.03363070192,PASS,YP640,0,60
1,486,0.010903829,0.019610533,0.007332639,0.001273445,0.002378256,3.254892e-05,0.034198611920000004,PASS,YP640,0,61
1,492,0.010867343,0.019485901,0.007316168,0.001223943,0.002393465,3.347992e-05,0.03400413191999999,PASS,YP640,0,62
1,498,0.010054022,0.019355337,0.007262458,0.00113134,0.002402832,3.210792e-05,0.032975638919999994,PASS,YP640,0,63
1,504,0.010108349,0.01951286,0.007299737,0.001004234,0.002378007,3.176692e-05,0.03303521692,PASS,YP640,0,64
1,510,0.010563445,0.019522158,0.007305067,0.001030673,0.00253056,3.293892e-05,0.033679774919999995,PASS,YP640,0,65
1,516,0.010997266000000002,0.019314941,0.007233795,0.001104541,0.002366725,3.196792e-05,0.03381544092,PASS,YP640,0,66
1,522,0.019264707,0.019585607,0.007352064,0.00121716,0.002376754,3.302992e-05,0.04247725792,PASS,YP640,0,67
1,528,0.01134778,0.019398628,0.007282756,0.001494558,0.00241215,5.161492e-05,0.03470473092,PASS,YP640,0,68
1,534,0.011022073,0.019482675,0.007294277,0.001221789,0.002496868,3.278892e-05,0.03425619392,PASS,YP640,0,69
1,540,0.010599314,0.019653573,0.007340924,0.001182366,0.002430574,3.343092e-05,0.033899257919999995,PASS,YP640,0,70
1,546,0.010527439000000001,0.019462006,0.007271014,0.001115051,0.002386522,3.221792e-05,0.033523235920000005,PASS,YP640,0,71
1,552,0.012791993000000002,0.019659073,0.00732235,0.001714198,0.00243901,3.355092e-05,0.03663782492,PASS,YP640,0,72
1,558,0.010282322,0.019507584,0.007297184,0.002142678,0.002509742,3.279892e-05,0.03447512492,PASS,YP640,0,73
1,564,0.011348941999999999,0.019454785,0.007269612,0.002432728,0.002551911,3.425292e-05,0.03582261891999999,PASS,YP640,0,74
1,570,0.010224375999999999,0.019551325,0.007294669,0.002231483,0.002543415,3.291892e-05,0.03458351792,PASS,YP640,0,75
1,576,0.010415702,0.019533522,0.007307413,0.002231153,0.002558764,3.407192e-05,0.03477321292,PASS,YP640,0,76
1,582,0.010962633,0.019976589,0.007338842,0.002193863,0.002570045,3.349092e-05,0.035736620919999997,PASS,YP640,0,77
1,588,0.01061844,0.019597551,0.007346306,0.002190046,0.002990049,3.306992e-05,0.03542915592,PASS,YP640,0,78
1,594,0.019177256999999996,0.020078058,0.007258462,0.002049624,0.002557601,3.083592e-05,0.04389337592,PASS,YP640,0,79
2,600,0.13959418,0.031929228,0.008993248,0.001456177,0.004037793,4.097188e-05,0.17705834988000005,PASS,YP640,0,80
2,606,0.013785458,0.023794812,0.007524688,0.001486844,0.002528126,3.075288e-05,0.04162599288,PASS,YP640,0,81
2,612,0.010388709999999999,0.02008438,0.007314517,0.001519575,0.002597346,3.164388e-05,0.03462165488,PASS,YP640,0,82
2,618,0.010839202,0.019686317,0.007260455,0.00165107,0.002522586,3.134388e-05,0.03473051888,PASS,YP640,0,83
2,624,0.010672079,0.02557855,0.008231778,0.001718115,0.002610731,3.224588e-05,0.040611720879999993,PASS,YP640,0,84
2,630,0.010305686,0.019936214,0.007270564,0.00180638,0.002537734,3.206488e-05,0.03461807888000001,PASS,YP640,0,85
2,636,0.010146589000000001,0.020357239,0.007302614,0.001814325,0.002862691,3.126388e-05,0.03521210788,PASS,YP640,0,86
2,642,0.014250005,0.019598113,0.007329806,0.00159175,0.002545068,3.144388e-05,0.03801637987999999,PASS,YP640,0,87
2,648,0.010549151,0.020163337,0.007391569,0.001681838,0.002627983,3.239588e-05,0.03505470488,PASS,YP640,0,88
2,654,0.010901759,0.01954855,0.007259635,0.001926314,0.00254093,3.146388e-05,0.034949016879999996,PASS,YP640,0,89
2,660,0.010478028,0.020220874,0.007366623,0.001639298,0.002590342,3.279588e-05,0.03496133788,PASS,YP640,0,90
2,666,0.010713267000000002,0.01948409,0.007312182,0.001780011,0.002527756,3.326788e-05,0.03453839188,PASS,YP640,0,91
2,672,0.010620703,0.020195567,0.007247501,0.001925482,0.002630097,3.129388e-05,0.035403142879999995,PASS,YP640,0,92
2,678,0.010245174000000001,0.01949494,0.007296933,0.001713497,0.002534038,3.228588e-05,0.03401993488,PASS,YP640,0,93
2,684,0.010647123,0.020152207,0.007302193,0.001739004,0.00259966,3.247588e-05,0.035170469880000006,PASS,YP640,0,94
2,690,0.011880255999999999,0.019903382,0.007565434,0.001459813,0.002435945,3.163388e-05,0.03571102988,PASS,YP640,0,95
2,696,0.010857535,0.020072187,0.007309536,0.001434305,0.002521734,3.198488e-05,0.034917745879999997,PASS,YP640,0,96
2,702,0.010212691999999999,0.019350912,0.007235228,0.001482135,0.002438129,3.114288e-05,0.03351501088,PASS,YP640,0,97
2,708,0.010051303000000001,0.020448529,0.007696098,0.001493246,0.002539398,3.120288e-05,0.03456367888,PASS,YP640,0,98
2,714,0.010032828,0.019413758,0.007279662,0.001617457,0.002458697,3.237588e-05,0.03355511588,PASS,YP640,0,99
2,720,0.010585737999999999,0.019901068,0.007277107,0.001545403,0.002550739,3.165388e-05,0.03461460188,PASS,YP640,0,100
2,726,0.010271583,0.019721773,0.007577788,0.001461657,0.002435724,3.200488e-05,0.03392274188,PASS,YP640,0,101
2,732,0.010294486,0.019964647,0.0073061,0.001359176,0.002604569,3.1393879999999996e-05,0.03425427188,PASS,YP640,0,102
2,738,0.010441619000000001,0.019978512,0.00734854,0.001276572,0.00241769,4.019088e-05,0.03415458388,PASS,YP640,0,103
2,744,0.010255532,0.019823613,0.007658668,0.001343065,0.002574683,3.232588e-05,0.034029218879999996,PASS,YP640,0,104
2,750,0.010465144000000001,0.019552367,0.007280964,0.001381197,0.002506627,4.149288e-05,0.03394682788,PASS,YP640,0,105
2,756,0.010385445,0.019586891,0.007308004,0.001469983,0.002595212,3.306788e-05,0.03407059888,PASS,YP640,0,106
2,762,0.010266102999999999,0.019943857,0.007644271,0.00151109,0.002478244,3.239588e-05,0.03423168988,PASS,YP640,0,107
2,768,0.010851765,0.019447842,0.007263191,0.001283124,0.002455581,3.004188e-05,0.03406835388,PASS,YP640,0,108
2,774,0.010371990999999999,0.019578897,0.007292065,0.001299024,0.002470819,3.152388e-05,0.033752254880000006,PASS,YP640,0,109
2,780,0.010253756999999999,0.01976821,0.007570173,0.001290829,0.002507277,3.263588e-05,0.03385270888,PASS,YP640,0,110
2,786,0.010619722,0.019517493,0.007302263,0.001284306,0.002459217,4.400788e-05,0.03392474588,PASS,YP640,0,111
2,792,0.009805092000000001,0.019557247,0.007382914,0.001318169,0.002482632,3.160388e-05,0.03319474388,PASS,YP640,0,112
2,798,0.010006197000000001,0.019436061,0.007271506,0.00136145,0.002655705,3.341788e-05,0.03349283088,PASS,YP640,0,113
2,804,0.010319459999999999,0.019530397,0.007319776,0.001355168,0.002520131,3.173488e-05,0.03375689088,PASS,YP640,0,114
2,810,0.009747915,0.01947847,0.00728428,0.001371618,0.002462033,3.210488e-05,0.03309214088,PASS,YP640,0,115
2,816,0.010959859999999998,0.019370558,0.007283698,0.001362983,0.002497159,3.267588e-05,0.034223235879999994,PASS,YP640,0,116
2,822,0.010418357,0.019545174,0.00729481,0.001464453,0.002500736,3.260688e-05,0.033961326879999996,PASS,YP640,0,117
2,828,0.010181613999999999,0.019485763,0.007329554,0.001543079,0.002598478,3.436988e-05,0.033843303879999995,PASS,YP640,0,118
2,834,0.010759824000000001,0.019503045,0.007290572,0.001485301,0.002447727,3.145488e-05,0.03422735187999999,PASS,YP640,0,119
2,840,0.009860754999999999,0.019461037,0.007312704,0.001397578,0.002450432,3.134388e-05,0.03320114588,PASS,YP640,0,120
2,846,0.01102111,0.019415592,0.007289499,0.001368674,0.002443659,3.176388e-05,0.03428079888,PASS,YP640,0,121
2,852,0.009960403,0.019530847,0.007381701,0.001627025,0.002660373,3.138388e-05,0.03381003188,PASS,YP640,0,122
2,858,0.010290139,0.019596399,0.007347848,0.001406955,0.002439391,3.3136879999999996e-05,0.03376602088,PASS,YP640,0,123
2,864,0.010348546,0.01940895,0.007286924,0.001358805,0.002463255,3.0491879999999997e-05,0.03361004788,PASS,YP640,0,124
2,870,0.009977553,0.019537541,0.007320557,0.001375086,0.002475148,3.071288e-05,0.03339604088,PASS,YP640,0,125
2,876,0.010240105000000001,0.019538973,0.007322821,0.001384302,0.002484826,3.219588e-05,0.03368040188,PASS,YP640,0,126
2,882,0.009958670000000001,0.019538852,0.007274381,0.001313791,0.002462995,3.245588e-05,0.03330676388,PASS,YP640,0,127
2,888,0.010777547,0.019598643,0.0074289,0.00135583,0.002785006,3.127388e-05,0.03454829988,PASS,YP640,0,128
2,894,0.019643915999999997,0.020007146,0.007272327,0.001247918,0.002474086,3.093388e-05,0.043403999879999995,PASS,YP640,0,129
3,900,0.194228988,0.026743554,0.007505173,0.000641397,0.003364798,3.56988e-05,0.22501443579999997,PASS,YP640,0,130
3,906,0.010447110999999999,0.023197298,0.00767539,0.000845397,0.002430915,3.23818e-05,0.03695310279999999,PASS,YP640,0,131
3,912,0.01027468,0.019588134,0.007346516,0.00103442,0.002468776,3.18708e-05,0.0333978808,PASS,YP640,0,132
3,918,0.010870048,0.019577555,0.007333051,0.001102838,0.002796036,3.1900800000000005e-05,0.0343783778,PASS,YP640,0,133
3,924,0.010328807999999998,0.019373022,0.007213808,0.00094872,0.002428991,2.98468e-05,0.033109387799999994,PASS,YP640,0,134
3,930,0.009917262999999999,0.019499629,0.007303926,0.00084125,0.002786879,3.31028e-05,0.0330781238,PASS,YP640,0,135
3,936,0.010606508,0.01953226,0.007349492,0.000911621,0.002429112,3.22618e-05,0.0335117628,PASS,YP640,0,136
3,942,0.010432033,0.021020627,0.007335655,0.00113637,0.002773233,3.16608e-05,0.0353939238,PASS,YP640,0,137
3,948,0.00804468,0.019633488,0.007394796,0.001092989,0.002451384,3.2061800000000005e-05,0.0312546028,PASS,YP640,0,138
3,954,0.009044124,0.019397698,0.007260876,0.001143042,0.002806706,3.19908e-05,0.0324235608,PASS,YP640,0,139
3,960,0.008042274,0.019614223,0.007398052,0.001065959,0.002407632,4.3212799999999994e-05,0.0311733008,PASS,YP640,0,140
3,966,0.007821292,0.019508235,0.007301673,0.001197835,0.002761933,3.19918e-05,0.0313212868,PASS,YP640,0,141
3,972,0.008373664,0.019797514,0.00725736,0.001186303,0.002444,3.1420799999999996e-05,0.031832901799999994,PASS,YP640,0,142
3,978,0.007902402,0.019501903,0.007302163,0.001323098,0.002804292,3.1881800000000004e-05,0.03156357679999999,PASS,YP640,0,143
3,984,0.0075839079999999994,0.019512954,0.007307343,0.001037536,0.002436605,3.19618e-05,0.0306029648,PASS,YP640,0,144
3,990,0.008031494,0.01978961,0.007599868,0.001004384,0.002786779,3.21618e-05,0.0316444288,PASS,YP640,0,145
3,996,0.008368582,0.019540455,0.007337769,0.001007429,0.002436986,3.27528e-05,0.0313862048,PASS,YP640,0,146
3,1002,0.008026525,0.019359046,0.007251629,0.001058284,0.002864484,3.12298e-05,0.031339568799999995,PASS,YP640,0,147
3,1008,0.009041499000000001,0.019857747,0.007280413,0.001233791,0.00244966,3.07588e-05,0.032613455799999996,PASS,YP640,0,148
3,1014,0.007960241,0.019481726,0.007290913,0.001363894,0.002817607,3.24328e-05,0.0316559008,PASS,YP640,0,149
3,1020,0.008095973000000001,0.019354118,0.0072524,0.00128608,0.002459128,3.07788e-05,0.0312260778,PASS,YP640,0,150
3,1026,0.008269217,0.021685698,0.007303155,0.001606187,0.003049279,3.3163799999999996e-05,0.0346435448,PASS,YP640,0,151
3,1032,0.008224664,0.019544312,0.007337479,0.001260902,0.002436626,3.18808e-05,0.031498384799999994,PASS,YP640,0,152
3,1038,0.007950332000000001,0.019500781,0.007312823,0.001296328,0.00278755,3.12098e-05,0.03156620079999999,PASS,YP640,0,153
3,1044,0.008234572,0.019520628,0.007302924,0.001326485,0.002457284,3.23528e-05,0.031571321799999996,PASS,YP640,0,154
3,1050,0.008184869,0.019420411,0.007251919,0.001248068,0.002836923,2.99478e-05,0.0317202188,PASS,YP640,0,155
3,1056,0.007893425999999999,0.019557247,0.00732194,0.001348466,0.002464417,3.18318e-05,0.0312953878,PASS,YP640,0,156
3,1062,0.008125889,0.019509688,0.007318363,0.001344398,0.002780367,3.13308e-05,0.031791672800000004,PASS,YP640,0,157
3,1068,0.008078318000000001,0.019776265,0.00727874,0.001306397,0.002521263,3.11498e-05,0.031713392800000004,PASS,YP640,0,158
3,1074,0.007825779,0.019628329,0.007311621,0.001208434,0.002858312,3.09088e-05,0.0315517628,PASS,YP640,0,159
3,1080,0.0076444320000000005,0.019649669,0.007305078,0.001405101,0.002512858,3.2592800000000004e-05,0.0312446528,PASS,YP640,0,160
3,1086,0.008380887,0.02010071,0.007610117,0.001602199,0.002928023,3.1640800000000004e-05,0.033043459799999994,PASS,YP640,0,161
3,1092,0.007853872999999999,0.019533472,0.007308836,0.001535785,0.002535921,3.28328e-05,0.0314918838,PASS,YP640,0,162
3,1098,0.008054895999999999,0.019383392,0.007250427,0.001422755,0.002866518,3.3033799999999995e-05,0.0317605948,PASS,YP640,0,163
3,1104,0.008242778,0.019930573,0.007516373,0.001032897,0.002412711,3.34238e-05,0.0316523828,PASS,YP640,0,164
3,1110,0.008080654,0.019541367,0.007276125,0.001113538,0.002842544,4.31228e-05,0.0316212258,PASS,YP640,0,165
3,1116,0.008008880999999999,0.019362564,0.007266416,0.001012649,0.002477622,3.1680799999999997e-05,0.030893396799999997,PASS,YP640,0,166
3,1122,0.008024129999999999,0.019519416,0.007312081,0.001259359,0.002988445,3.53068e-05,0.0318266568,PASS,YP640,0,167
3,1128,0.008451296,0.019555022,0.007273279,0.001022147,0.002502799,3.0868800000000005e-05,0.0315621328,PASS,YP640,0,168
3,1134,0.007735662,0.019574278,0.007335506,0.001033128,0.002843475,3.18418e-05,0.031218384800000006,PASS,YP640,0,169
3,1140,0.007747254,0.019497445,0.007306421,0.001033789,0.002470359,3.25428e-05,0.030781389799999996,PASS,YP640,0,170
3,1146,0.008014,0.019777628,0.007253182,0.001021105,0.002819641,3.04878e-05,0.0316628618,PASS,YP640,0,171
3,1152,0.008356770000000001,0.019366691,0.007250677,0.000978445,0.002505474,3.05488e-05,0.031237928800000002,PASS,YP640,0,172
3,1158,0.008474768999999998,0.019450768,0.007260075,0.00096,0.002874924,3.2481800000000005e-05,0.031792942799999994,PASS,YP640,0,173
3,1164,0.008004723,0.019586912,0.007557139,0.000939834,0.002491838,3.20918e-05,0.031055398800000005,PASS,YP640,0,174
3,1170,0.008616806,0.019447031,0.007260776,0.000950132,0.002843064,3.0598799999999996e-05,0.031887631799999996,PASS,YP640,0,175
3,1176,0.008411733000000001,0.01935004,0.007252711,0.000921599,0.002494423,3.08888e-05,0.031208683799999998,PASS,YP640,0,176
3,1182,0.007785143,0.019887934,0.007284761,0.001009874,0.002852241,3.24918e-05,0.031567683799999996,PASS,YP640,0,177
3,1188,0.008469659999999999,0.019455196,0.007291483,0.000946726,0.002468646,3.1550799999999996e-05,0.03137177879999999,PASS,YP640,0,178
3,1194,0.014759948000000002,0.019397047,0.0072466,0.000929353,0.002840811,3.20808e-05,0.0379592398,PASS,YP640,0,179
4,1200,0.144380128,0.033605916,0.009009659,0.000585231,0.003855262,4.198454e-05,0.18246852153999998,PASS,YP640,0,180
4,1206,0.008497993,0.023047809,0.007646947,0.000697421,0.002999245,3.148454e-05,0.03527395253999999,PASS,YP640,0,181
4,1212,0.008313961,0.020104418,0.007274402,0.000693764,0.002504252,3.177654e-05,0.03164817154,PASS,YP640,0,182
4,1218,0.008135858,0.019459233,0.007297645,0.000690108,0.002952949,3.097454e-05,0.03126912254,PASS,YP640,0,183
4,1224,0.008063654,0.020082096,0.007253492,0.000833515,0.002559475,3.047254e-05,0.03156921254,PASS,YP640,0,184
4,1230,0.007772841000000001,0.019668394,0.007452423,0.001209096,0.002946737,3.199554e-05,0.03162906354,PASS,YP640,0,185
4,1236,0.007935595,0.020106672,0.007280342,0.001360268,0.002535029,3.188554e-05,0.03196944954,PASS,YP640,0,186
4,1242,0.007471367999999999,0.019469493,0.007296663,0.001390084,0.00312537,3.184554e-05,0.03148816054,PASS,YP640,0,187
4,1248,0.007513208,0.020432459,0.007599938,0.001372019,0.002555478,3.117454e-05,0.031904338539999993,PASS,YP640,0,188
4,1254,0.007499020999999999,0.019421744,0.007224268,0.00150645,0.003063044,3.039254e-05,0.03152065154,PASS,YP640,0,189
4,1260,0.007867809,0.020222657,0.007317913,0.001491152,0.002573691,3.1194540000000004e-05,0.03218650354,PASS,YP640,0,190
4,1266,0.007645595000000001,0.019644329,0.007251819,0.001521057,0.00333382,3.177454e-05,0.03217657554,PASS,YP640,0,191
4,1272,0.007927382,0.020070654,0.007259102,0.001360378,0.00255679,3.0152540000000003e-05,0.031945356540000004,PASS,YP640,0,192
4,1278,0.007859291,0.023311681,0.0072417,0.001525095,0.003004005,3.057254e-05,0.035730644539999995,PASS,YP640,0,193
4,1284,0.010621525,0.02015977,0.007297344,0.001458982,0.002570757,2.8629540000000004e-05,0.034839663539999996,PASS,YP640,0,194
4,1290,0.010919902,0.01933408,0.007224919,0.001203665,0.00307131,3.136554e-05,0.03456032254,PASS,YP640,0,195
4,1296,0.009555017,0.02251775,0.008054317,0.001273105,0.002558293,3.046354e-05,0.03593462854,PASS,YP640,0,196
4,1302,0.004124195,0.019332277,0.007199231,0.001316345,0.00304446,2.960054e-05,0.02784687754,PASS,YP640,0,197
4,1308,0.004123985,0.019905145,0.007202277,0.001175083,0.002545379,2.890054e-05,0.02777849254,PASS,YP640,0,198
4,1314,0.004145925,0.019212894,0.007187759,0.001242127,0.00338237,3.168454e-05,0.02801500054,PASS,YP640,0,199
4,1320,0.008237227,0.020017956,0.007234276,0.001389983,0.002552822,3.122454e-05,0.03222921254,PASS,YP640,0,200
4,1326,0.007804881,0.019376489,0.007227484,0.001331934,0.003034601,3.064354e-05,0.03157854854,PASS,YP640,0,201
4,1332,0.007740269999999999,0.020021592,0.007276725,0.001344488,0.002505885,3.189554e-05,0.03164413054,PASS,YP640,0,202
4,1338,0.007894497,0.019705463,0.0073112,0.001296528,0.002922422,3.116454e-05,0.03185007454,PASS,YP640,0,203
4,1344,0.007740570999999999,0.01951615,0.007274592,0.001339749,0.002485086,3.106454e-05,0.03111262054,PASS,YP640,0,204
4,1350,0.007882545,0.019440188,0.007244806,0.001350269,0.002977465,3.097354e-05,0.03168144054,PASS,YP640,0,205
4,1356,0.008542115999999999,0.020035578,0.0078313,0.001378612,0.002487771,3.176454e-05,0.03247584154,PASS,YP640,0,206
4,1362,0.008607809999999999,0.019472739,0.007290742,0.001131631,0.002889311,3.234654e-05,0.032133837539999995,PASS,YP640,0,207
4,1368,0.008162509,0.020016212,0.007287956,0.001091396,0.00248701,4.964854e-05,0.03180677554,PASS,YP640,0,208
4,1374,0.008601527000000001,0.019861104,0.007629324,0.001054147,0.002851219,3.158554e-05,0.032399582540000006,PASS,YP640,0,209
4,1380,0.007742534000000001,0.019488818,0.007296283,0.000947768,0.002413222,3.156554e-05,0.030623907540000002,PASS,YP640,0,210
4,1386,0.007821112000000002,0.019513114,0.007308545,0.001028589,0.002402322,3.165554e-05,0.030796792540000006,PASS,YP640,0,211
4,1392,0.007921649,0.019624773,0.007281885,0.001203967,0.002442687,3.144554e-05,0.03122452154,PASS,YP640,0,212
4,1398,0.008548659,0.019426693,0.007270644,0.001277232,0.002419204,3.070354e-05,0.03170249154,PASS,YP640,0,213
4,1404,0.008269308,0.019438936,0.007307553,0.001263778,0.002494694,3.137454e-05,0.03149809054,PASS,YP640,0,214
4,1410,0.009201305,0.022526115,0.007308645,0.001113898,0.002410347,3.263754e-05,0.03528430254,PASS,YP640,0,215
4,1416,0.009292967,0.019636675,0.007254705,0.001117555,0.002393154,3.088454e-05,0.03247123554,PASS,YP640,0,216
