call_idx,unit_id,oracle_label_after_query,outcome_is_determinate,verified_positive,propagated_unit_count,proxy_score,selection_reason,oracle_accessed_only_after_selection
35,70,positive,True,True,0,0.3608340324647261,sealed_label_blind_pstr_5_to_4,True
36,91,negative,True,False,0,0.3555823494314009,sealed_label_blind_pstr_5_to_4,True
37,33,negative,True,False,0,0.3543893665316283,sealed_label_blind_pstr_5_to_4,True
38,5,positive,True,True,0,0.3522120993424013,sealed_label_blind_pstr_5_to_4,True
39,117,negative,True,False,0,0.3507791341121752,sealed_label_blind_pstr_5_to_4,True
40,12,positive,True,True,0,0.3507529698913206,sealed_label_blind_pstr_5_to_4,True
41,39,positive,True,True,0,0.3501125549310816,sealed_label_blind_pstr_5_to_4,True
42,83,positive,True,True,0,0.3491597650856822,sealed_label_blind_pstr_5_to_4,True
43,10,negative,True,False,0,0.3467367359039481,sealed_label_blind_pstr_5_to_4,True
44,77,positive,True,True,0,0.342948102966901,sealed_label_blind_pstr_5_to_4,True
45,108,negative,True,False,0,0.3398243028206858,sealed_label_blind_pstr_5_to_4,True
46,66,negative,True,False,0,0.3381812183226065,sealed_label_blind_pstr_5_to_4,True
47,16,negative,True,False,0,0.3355195024543571,sealed_label_blind_pstr_5_to_4,True
48,28,negative,True,False,0,0.3352699841464713,sealed_label_blind_pstr_5_to_4,True
49,112,negative,True,False,0,0.3350807767878401,sealed_label_blind_pstr_5_to_4,True
50,67,negative,True,False,0,0.3335652565989112,sealed_label_blind_pstr_5_to_4,True
51,72,negative,True,False,0,0.3329139731574577,sealed_label_blind_pstr_5_to_4,True
52,78,negative,True,False,0,0.3313217882819632,sealed_label_blind_pstr_5_to_4,True
53,54,negative,True,False,0,0.3301151159087901,sealed_label_blind_pstr_5_to_4,True
54,100,negative,True,False,0,0.3232103221728425,sealed_label_blind_pstr_5_to_4,True
55,89,negative,True,False,0,0.3225787586102805,sealed_label_blind_pstr_5_to_4,True
56,3,positive,True,True,0,0.320872522854531,sealed_label_blind_pstr_5_to_4,True
57,97,negative,True,False,0,0.3204710179087743,sealed_label_blind_pstr_5_to_4,True
58,69,negative,True,False,0,0.3158531897468836,sealed_label_blind_pstr_5_to_4,True
59,57,negative,True,False,0,0.3154377448834691,sealed_label_blind_pstr_5_to_4,True
60,60,negative,True,False,0,0.3148930426986801,sealed_label_blind_pstr_5_to_4,True
61,75,negative,True,False,0,0.3142637694668437,sealed_label_blind_pstr_5_to_4,True
62,65,negative,True,False,0,0.311365109398949,sealed_label_blind_pstr_5_to_4,True
63,64,negative,True,False,0,0.2986085607779785,sealed_label_blind_pstr_5_to_4,True
64,63,negative,True,False,0,0.295905707398651,sealed_label_blind_pstr_5_to_4,True
65,9,positive,True,True,0,0.2921969348167256,sealed_label_blind_pstr_5_to_4,True
66,62,negative,True,False,0,0.2904605030566576,sealed_label_blind_pstr_5_to_4,True
67,26,negative,True,False,0,0.2883331557942068,sealed_label_blind_pstr_5_to_4,True
68,52,negative,True,False,0,0.2874695883569619,sealed_label_blind_pstr_5_to_4,True
69,58,positive,True,True,0,0.2866984648236633,sealed_label_blind_pstr_5_to_4,True
70,8,negative,True,False,0,0.280751832560017,sealed_label_blind_pstr_5_to_4,True
71,115,negative,True,False,0,0.2806702374659445,sealed_label_blind_pstr_5_to_4,True
72,34,negative,True,False,0,0.280091606228985,sealed_label_blind_pstr_5_to_4,True
73,4,positive,True,True,0,0.2766791292423251,sealed_label_blind_pstr_5_to_4,True
74,61,negative,True,False,0,0.2742392307788646,sealed_label_blind_pstr_5_to_4,True
75,37,negative,True,False,0,0.2711091970707555,sealed_label_blind_pstr_5_to_4,True
76,6,negative,True,False,0,0.2668541408594236,sealed_label_blind_pstr_5_to_4,True
77,109,negative,True,False,0,0.2665641906520992,sealed_label_blind_pstr_5_to_4,True
78,90,negative,True,False,0,0.2659787337534144,sealed_label_blind_pstr_5_to_4,True
79,38,positive,True,True,0,0.2613564787105142,sealed_label_blind_pstr_5_to_4,True
80,94,negative,True,False,0,0.2566081879008831,sealed_label_blind_pstr_5_to_4,True
81,41,negative,True,False,0,0.2503379029215565,sealed_label_blind_pstr_5_to_4,True
82,48,negative,True,False,0,0.2499864961350402,sealed_label_blind_pstr_5_to_4,True
83,113,negative,True,False,0,0.2492997430792742,sealed_label_blind_pstr_5_to_4,True
84,25,positive,True,True,0,0.2458370010258339,sealed_label_blind_pstr_5_to_4,True
85,53,positive,True,True,0,0.2451944604958394,sealed_label_blind_pstr_5_to_4,True
86,7,positive,True,True,0,0.2443440442542616,sealed_label_blind_pstr_5_to_4,True
87,119,negative,True,False,0,0.2426843345580862,sealed_label_blind_pstr_5_to_4,True
88,96,positive,True,True,0,0.2406992712578868,sealed_label_blind_pstr_5_to_4,True
89,40,positive,True,True,0,0.235354423818303,sealed_label_blind_pstr_5_to_4,True
90,101,negative,True,False,0,0.2328772371433801,sealed_label_blind_pstr_5_to_4,True
91,11,negative,True,False,0,0.2266881041395218,sealed_label_blind_pstr_5_to_4,True
92,2,negative,True,False,0,0.2183258359016359,sealed_label_blind_pstr_5_to_4,True
93,32,positive,True,True,0,0.2178679718882723,sealed_label_blind_pstr_5_to_4,True
94,15,negative,True,False,0,0.2156667567223876,sealed_label_blind_pstr_5_to_4,True
95,43,negative,True,False,0,0.2133218368294702,sealed_label_blind_pstr_5_to_4,True
96,35,negative,True,False,0,0.2055648055745793,sealed_label_blind_pstr_5_to_4,True
97,74,negative,True,False,0,0.2047199090676344,sealed_label_blind_pstr_5_to_4,True
98,47,negative,True,False,0,0.2034681771340775,sealed_label_blind_pstr_5_to_4,True
99,42,negative,True,False,0,0.2024742140558512,sealed_label_blind_pstr_5_to_4,True
