signal_id,unit_id,score,model_id,model_revision,prompt_id
current_proxy,102,0.3165040436766181,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,103,0.2011500186063365,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,104,0.3007907978831741,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,105,0.3100587375306278,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,106,0.3018923539382357,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,107,0.174240617625629,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,108,0.2258640605329233,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,109,0.3919772061306891,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,110,0.2193534864188329,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,111,0.1211149143087028,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,112,0.1573500168508037,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,113,0.2911905334332751,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,114,0.2841128659293855,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,115,0.2274469392542031,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,116,0.2096992204118551,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,117,0.1970034637861753,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,118,0.2206905487907595,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,119,0.097588272147466,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,120,0.1821303297235211,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,121,0.5973715550765036,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,122,0.2946016793780828,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,123,0.6620575147238718,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,124,0.2366766591223457,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,125,0.2279596651540801,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,126,0.084926140428616,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,127,0.1902353295331966,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,128,0.0189212945649883,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,129,0.1459586948044266,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,130,0.0,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,131,0.270573679722721,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,132,0.3028189376287641,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,133,0.4512206541260518,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,134,0.4229332536957451,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,135,0.4735517563545031,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,136,0.4380346591334474,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,137,0.3909301684364857,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,138,0.4009831911691188,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,139,0.3219595601704773,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,140,0.3658584365542633,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,141,0.4798088943427007,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,142,0.4676664777741083,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,143,0.4160161893570795,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,144,0.4007187555022293,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,145,0.4700907758779932,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,146,0.4244959131567399,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,147,0.925233090281702,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,148,0.4606376441005996,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,149,0.4475321165487066,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,150,0.3478159472907744,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,151,0.5834332497984558,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,152,0.6912579641610177,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,153,0.513405906740442,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,154,0.6721170581241085,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,155,0.5234286647736183,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,156,0.442890592932968,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,157,0.4710871393162527,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,158,0.8346579130423584,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,159,0.5134335642768014,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,160,0.3796907802012653,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,161,0.1902821815180181,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,162,0.4175427617552591,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,163,0.3372922961039314,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,164,0.5980942230481161,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,165,0.6339983113714996,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,166,0.4120827429327089,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,167,0.4682096032744106,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,168,0.6599969286861233,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,169,0.4428201732081374,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,170,0.5637967780012512,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,171,0.7519247066604343,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,172,0.5543394821303932,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,173,0.2858178539923222,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,174,0.367145517110667,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,175,0.4503323426781558,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,176,0.4807496468301929,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,177,0.4961764067218399,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,178,0.3077000945062753,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,179,0.2193469155646167,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,180,0.3190475588423606,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,181,0.4330721048239019,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
current_proxy,182,0.6645583012625847,strict_public_proxy,65d3233818f27aa55a08cdbefd832e6dac37b04cd744dd686576cddfcf7f6b7f,not_applicable
