id,video_id,frame_num,timestamp,vehicle_count
123,detrac_10_MVI_20062,124,4.96,7
124,detrac_10_MVI_20062,125,5.0,7
125,detrac_10_MVI_20062,126,5.04,7
126,detrac_10_MVI_20062,127,5.08,7
127,detrac_10_MVI_20062,128,5.12,7
128,detrac_10_MVI_20062,129,5.16,7
129,detrac_10_MVI_20062,130,5.2,7
130,detrac_10_MVI_20062,131,5.24,7
131,detrac_10_MVI_20062,132,5.28,7
132,detrac_10_MVI_20062,133,5.32,7
133,detrac_10_MVI_20062,134,5.36,6
134,detrac_10_MVI_20062,135,5.4,6
135,detrac_10_MVI_20062,136,5.44,6
136,detrac_10_MVI_20062,137,5.48,6
137,detrac_10_MVI_20062,138,5.52,6
138,detrac_10_MVI_20062,139,5.56,6
139,detrac_10_MVI_20062,140,5.6,6
140,detrac_10_MVI_20062,141,5.64,6
141,detrac_10_MVI_20062,142,5.68,6
142,detrac_10_MVI_20062,143,5.72,6
143,detrac_10_MVI_20062,144,5.76,6
144,detrac_10_MVI_20062,145,5.8,6
145,detrac_10_MVI_20062,146,5.84,6
146,detrac_10_MVI_20062,147,5.88,6
147,detrac_10_MVI_20062,148,5.92,6
148,detrac_10_MVI_20062,149,5.96,6
149,detrac_10_MVI_20062,150,6.0,6
150,detrac_10_MVI_20062,151,6.04,6
151,detrac_10_MVI_20062,152,6.08,6
152,detrac_10_MVI_20062,153,6.12,6
153,detrac_10_MVI_20062,154,6.16,6
154,detrac_10_MVI_20062,155,6.2,6
155,detrac_10_MVI_20062,156,6.24,6
156,detrac_10_MVI_20062,157,6.28,6
157,detrac_10_MVI_20062,158,6.32,6
158,detrac_10_MVI_20062,159,6.36,6
159,detrac_10_MVI_20062,160,6.4,6
160,detrac_10_MVI_20062,161,6.44,6
161,detrac_10_MVI_20062,162,6.48,6
162,detrac_10_MVI_20062,163,6.52,6
163,detrac_10_MVI_20062,164,6.56,6
164,detrac_10_MVI_20062,165,6.6,6
165,detrac_10_MVI_20062,166,6.64,6
166,detrac_10_MVI_20062,167,6.68,6
167,detrac_10_MVI_20062,168,6.72,6
168,detrac_10_MVI_20062,169,6.76,6
169,detrac_10_MVI_20062,170,6.8,6
170,detrac_10_MVI_20062,171,6.84,6
171,detrac_10_MVI_20062,172,6.88,6
172,detrac_10_MVI_20062,173,6.92,6
173,detrac_10_MVI_20062,174,6.96,6
174,detrac_10_MVI_20062,175,7.0,6
175,detrac_10_MVI_20062,176,7.04,5
176,detrac_10_MVI_20062,177,7.08,5
177,detrac_10_MVI_20062,178,7.12,5
178,detrac_10_MVI_20062,179,7.16,5
179,detrac_10_MVI_20062,180,7.2,5
180,detrac_10_MVI_20062,181,7.24,6
181,detrac_10_MVI_20062,182,7.28,6
182,detrac_10_MVI_20062,183,7.32,6
183,detrac_10_MVI_20062,184,7.36,6
184,detrac_10_MVI_20062,185,7.4,6
185,detrac_10_MVI_20062,186,7.44,6
186,detrac_10_MVI_20062,187,7.48,6
187,detrac_10_MVI_20062,188,7.52,6
188,detrac_10_MVI_20062,189,7.56,6
189,detrac_10_MVI_20062,190,7.6,6
190,detrac_10_MVI_20062,191,7.64,6
191,detrac_10_MVI_20062,192,7.68,6
192,detrac_10_MVI_20062,193,7.72,6
193,detrac_10_MVI_20062,194,7.76,5
194,detrac_10_MVI_20062,195,7.8,5
195,detrac_10_MVI_20062,196,7.84,5
196,detrac_10_MVI_20062,197,7.88,5
197,detrac_10_MVI_20062,198,7.92,5
198,detrac_10_MVI_20062,199,7.96,6
199,detrac_10_MVI_20062,200,8.0,6
200,detrac_10_MVI_20062,201,8.04,6
201,detrac_10_MVI_20062,202,8.08,6
202,detrac_10_MVI_20062,203,8.12,6
203,detrac_10_MVI_20062,204,8.16,6
204,detrac_10_MVI_20062,205,8.2,6
205,detrac_10_MVI_20062,206,8.24,6
206,detrac_10_MVI_20062,207,8.28,6
207,detrac_10_MVI_20062,208,8.32,6
208,detrac_10_MVI_20062,209,8.36,6
209,detrac_10_MVI_20062,210,8.4,6
210,detrac_10_MVI_20062,211,8.44,6
211,detrac_10_MVI_20062,212,8.48,6
212,detrac_10_MVI_20062,213,8.52,6
213,detrac_10_MVI_20062,214,8.56,6
214,detrac_10_MVI_20062,215,8.6,6
215,detrac_10_MVI_20062,216,8.64,6
216,detrac_10_MVI_20062,217,8.68,6
217,detrac_10_MVI_20062,218,8.72,6
218,detrac_10_MVI_20062,219,8.76,6
219,detrac_10_MVI_20062,220,8.8,6
220,detrac_10_MVI_20062,221,8.84,6
221,detrac_10_MVI_20062,222,8.88,6
222,detrac_10_MVI_20062,223,8.92,6
223,detrac_10_MVI_20062,224,8.96,6
224,detrac_10_MVI_20062,225,9.0,6
225,detrac_10_MVI_20062,226,9.04,6
226,detrac_10_MVI_20062,227,9.08,6
227,detrac_10_MVI_20062,228,9.12,6
228,detrac_10_MVI_20062,229,9.16,6
229,detrac_10_MVI_20062,230,9.2,6
230,detrac_10_MVI_20062,231,9.24,6
231,detrac_10_MVI_20062,232,9.28,6
232,detrac_10_MVI_20062,233,9.32,6
233,detrac_10_MVI_20062,234,9.36,6
234,detrac_10_MVI_20062,235,9.4,6
235,detrac_10_MVI_20062,236,9.44,3
236,detrac_10_MVI_20062,237,9.48,3
237,detrac_10_MVI_20062,238,9.52,3
238,detrac_10_MVI_20062,239,9.56,3
239,detrac_10_MVI_20062,240,9.6,3
240,detrac_10_MVI_20062,241,9.64,4
241,detrac_10_MVI_20062,242,9.68,4
242,detrac_10_MVI_20062,243,9.72,4
243,detrac_10_MVI_20062,244,9.76,4
244,detrac_10_MVI_20062,245,9.8,4
245,detrac_10_MVI_20062,246,9.84,4
246,detrac_10_MVI_20062,247,9.88,4
247,detrac_10_MVI_20062,248,9.92,4
248,detrac_10_MVI_20062,249,9.96,4
249,detrac_10_MVI_20062,250,10.0,4
250,detrac_10_MVI_20062,251,10.04,4
251,detrac_10_MVI_20062,252,10.08,4
252,detrac_10_MVI_20062,253,10.12,4
253,detrac_10_MVI_20062,254,10.16,4
254,detrac_10_MVI_20062,255,10.2,4
255,detrac_10_MVI_20062,256,10.24,4
256,detrac_10_MVI_20062,257,10.28,4
257,detrac_10_MVI_20062,258,10.32,4
258,detrac_10_MVI_20062,259,10.36,4
259,detrac_10_MVI_20062,260,10.4,4
260,detrac_10_MVI_20062,261,10.44,4
261,detrac_10_MVI_20062,262,10.48,4
262,detrac_10_MVI_20062,263,10.52,4
263,detrac_10_MVI_20062,264,10.56,4
264,detrac_10_MVI_20062,265,10.6,4
265,detrac_10_MVI_20062,266,10.64,4
266,detrac_10_MVI_20062,267,10.68,4
267,detrac_10_MVI_20062,268,10.72,4
268,detrac_10_MVI_20062,269,10.76,4
269,detrac_10_MVI_20062,270,10.8,4
270,detrac_10_MVI_20062,271,10.84,4
271,detrac_10_MVI_20062,272,10.88,4
272,detrac_10_MVI_20062,273,10.92,4
273,detrac_10_MVI_20062,274,10.96,4
274,detrac_10_MVI_20062,275,11.0,4
275,detrac_10_MVI_20062,276,11.04,4
276,detrac_10_MVI_20062,277,11.08,4
277,detrac_10_MVI_20062,278,11.12,4
278,detrac_10_MVI_20062,279,11.16,4
279,detrac_10_MVI_20062,280,11.2,4
280,detrac_10_MVI_20062,281,11.24,4
281,detrac_10_MVI_20062,282,11.28,4
282,detrac_10_MVI_20062,283,11.32,6
283,detrac_10_MVI_20062,284,11.36,6
284,detrac_10_MVI_20062,285,11.4,6
285,detrac_10_MVI_20062,286,11.44,6
286,detrac_10_MVI_20062,287,11.48,6
287,detrac_10_MVI_20062,288,11.52,6
288,detrac_10_MVI_20062,289,11.56,6
289,detrac_10_MVI_20062,290,11.6,6
290,detrac_10_MVI_20062,291,11.64,6
291,detrac_10_MVI_20062,292,11.68,6
292,detrac_10_MVI_20062,293,11.72,6
293,detrac_10_MVI_20062,294,11.76,6
294,detrac_10_MVI_20062,295,11.8,6
295,detrac_10_MVI_20062,296,11.84,5
296,detrac_10_MVI_20062,297,11.88,5
297,detrac_10_MVI_20062,298,11.92,5
298,detrac_10_MVI_20062,299,11.96,5
299,detrac_10_MVI_20062,300,12.0,6
300,detrac_10_MVI_20062,301,12.04,7
301,detrac_10_MVI_20062,302,12.08,7
302,detrac_10_MVI_20062,303,12.12,7
303,detrac_10_MVI_20062,304,12.16,7
304,detrac_10_MVI_20062,305,12.2,7
305,detrac_10_MVI_20062,306,12.24,7
306,detrac_10_MVI_20062,307,12.28,7
307,detrac_10_MVI_20062,308,12.32,7
308,detrac_10_MVI_20062,309,12.36,7
309,detrac_10_MVI_20062,310,12.4,7
310,detrac_10_MVI_20062,311,12.44,7
311,detrac_10_MVI_20062,312,12.48,7
312,detrac_10_MVI_20062,313,12.52,7
313,detrac_10_MVI_20062,314,12.56,7
314,detrac_10_MVI_20062,315,12.6,7
315,detrac_10_MVI_20062,316,12.64,7
316,detrac_10_MVI_20062,317,12.68,7
317,detrac_10_MVI_20062,318,12.72,7
318,detrac_10_MVI_20062,319,12.76,7
319,detrac_10_MVI_20062,320,12.8,7
320,detrac_10_MVI_20062,321,12.84,7
321,detrac_10_MVI_20062,322,12.88,7
322,detrac_10_MVI_20062,323,12.92,7
323,detrac_10_MVI_20062,324,12.96,7
324,detrac_10_MVI_20062,325,13.0,7
325,detrac_10_MVI_20062,326,13.04,7
326,detrac_10_MVI_20062,327,13.08,7
327,detrac_10_MVI_20062,328,13.12,7
328,detrac_10_MVI_20062,329,13.16,7
329,detrac_10_MVI_20062,330,13.2,7
330,detrac_10_MVI_20062,331,13.24,7
331,detrac_10_MVI_20062,332,13.28,7
332,detrac_10_MVI_20062,333,13.32,7
333,detrac_10_MVI_20062,334,13.36,7
334,detrac_10_MVI_20062,335,13.4,7
335,detrac_10_MVI_20062,336,13.44,7
336,detrac_10_MVI_20062,337,13.48,8
337,detrac_10_MVI_20062,338,13.52,8
338,detrac_10_MVI_20062,339,13.56,8
339,detrac_10_MVI_20062,340,13.6,8
340,detrac_10_MVI_20062,341,13.64,8
341,detrac_10_MVI_20062,342,13.68,8
342,detrac_10_MVI_20062,343,13.72,8
343,detrac_10_MVI_20062,344,13.76,8
344,detrac_10_MVI_20062,345,13.8,8
345,detrac_10_MVI_20062,346,13.84,8
346,detrac_10_MVI_20062,347,13.88,8
347,detrac_10_MVI_20062,348,13.92,8
348,detrac_10_MVI_20062,349,13.96,8
349,detrac_10_MVI_20062,350,14.0,8
350,detrac_10_MVI_20062,351,14.04,8
351,detrac_10_MVI_20062,352,14.08,8
352,detrac_10_MVI_20062,353,14.12,8
353,detrac_10_MVI_20062,354,14.16,8
354,detrac_10_MVI_20062,355,14.2,9
355,detrac_10_MVI_20062,356,14.24,9
356,detrac_10_MVI_20062,357,14.28,9
357,detrac_10_MVI_20062,358,14.32,9
358,detrac_10_MVI_20062,359,14.36,9
359,detrac_10_MVI_20062,360,14.4,9
360,detrac_10_MVI_20062,361,14.44,9
361,detrac_10_MVI_20062,362,14.48,9
362,detrac_10_MVI_20062,363,14.52,9
363,detrac_10_MVI_20062,364,14.56,9
364,detrac_10_MVI_20062,365,14.6,9
365,detrac_10_MVI_20062,366,14.64,9
366,detrac_10_MVI_20062,367,14.68,9
367,detrac_10_MVI_20062,368,14.72,8
368,detrac_10_MVI_20062,369,14.76,8
369,detrac_10_MVI_20062,370,14.8,8
370,detrac_10_MVI_20062,371,14.84,8
371,detrac_10_MVI_20062,372,14.88,8
372,detrac_10_MVI_20062,373,14.92,8
373,detrac_10_MVI_20062,374,14.96,8
374,detrac_10_MVI_20062,375,15.0,8
375,detrac_10_MVI_20062,376,15.04,8
376,detrac_10_MVI_20062,377,15.08,8
377,detrac_10_MVI_20062,378,15.12,8
378,detrac_10_MVI_20062,379,15.16,8
379,detrac_10_MVI_20062,380,15.2,7
380,detrac_10_MVI_20062,381,15.24,7
381,detrac_10_MVI_20062,382,15.28,7
382,detrac_10_MVI_20062,383,15.32,7
383,detrac_10_MVI_20062,384,15.36,7
384,detrac_10_MVI_20062,385,15.4,7
385,detrac_10_MVI_20062,386,15.44,7
386,detrac_10_MVI_20062,387,15.48,7
387,detrac_10_MVI_20062,388,15.52,7
388,detrac_10_MVI_20062,389,15.56,7
389,detrac_10_MVI_20062,390,15.6,7
390,detrac_10_MVI_20062,391,15.64,7
391,detrac_10_MVI_20062,392,15.68,7
392,detrac_10_MVI_20062,393,15.72,7
393,detrac_10_MVI_20062,394,15.76,7
394,detrac_10_MVI_20062,395,15.8,7
395,detrac_10_MVI_20062,396,15.84,7
396,detrac_10_MVI_20062,397,15.88,7
397,detrac_10_MVI_20062,398,15.92,7
398,detrac_10_MVI_20062,399,15.96,7
399,detrac_10_MVI_20062,400,16.0,7
400,detrac_10_MVI_20062,401,16.04,7
401,detrac_10_MVI_20062,402,16.08,7
402,detrac_10_MVI_20062,403,16.12,7
403,detrac_10_MVI_20062,404,16.16,7
404,detrac_10_MVI_20062,405,16.2,7
405,detrac_10_MVI_20062,406,16.24,7
406,detrac_10_MVI_20062,407,16.28,7
407,detrac_10_MVI_20062,408,16.32,7
408,detrac_10_MVI_20062,409,16.36,7
409,detrac_10_MVI_20062,410,16.4,7
410,detrac_10_MVI_20062,411,16.44,7
411,detrac_10_MVI_20062,412,16.48,7
412,detrac_10_MVI_20062,413,16.52,7
413,detrac_10_MVI_20062,414,16.56,7
414,detrac_10_MVI_20062,415,16.6,7
415,detrac_10_MVI_20062,416,16.64,7
416,detrac_10_MVI_20062,417,16.68,7
417,detrac_10_MVI_20062,418,16.72,7
418,detrac_10_MVI_20062,419,16.76,7
419,detrac_10_MVI_20062,420,16.8,7
420,detrac_10_MVI_20062,421,16.84,7
421,detrac_10_MVI_20062,422,16.88,7
422,detrac_10_MVI_20062,423,16.92,7
423,detrac_10_MVI_20062,424,16.96,7
424,detrac_10_MVI_20062,425,17.0,7
425,detrac_10_MVI_20062,426,17.04,7
426,detrac_10_MVI_20062,427,17.08,7
427,detrac_10_MVI_20062,428,17.12,7
428,detrac_10_MVI_20062,429,17.16,7
429,detrac_10_MVI_20062,430,17.2,7
430,detrac_10_MVI_20062,431,17.24,7
431,detrac_10_MVI_20062,432,17.28,7
432,detrac_10_MVI_20062,433,17.32,7
433,detrac_10_MVI_20062,434,17.36,6
434,detrac_10_MVI_20062,435,17.4,6
435,detrac_10_MVI_20062,436,17.44,6
436,detrac_10_MVI_20062,437,17.48,6
437,detrac_10_MVI_20062,438,17.52,6
438,detrac_10_MVI_20062,439,17.56,6
439,detrac_10_MVI_20062,440,17.6,6
440,detrac_10_MVI_20062,441,17.64,6
441,detrac_10_MVI_20062,442,17.68,6
442,detrac_10_MVI_20062,443,17.72,6
443,detrac_10_MVI_20062,444,17.76,6
444,detrac_10_MVI_20062,445,17.8,6
445,detrac_10_MVI_20062,446,17.84,6
446,detrac_10_MVI_20062,447,17.88,6
447,detrac_10_MVI_20062,448,17.92,6
448,detrac_10_MVI_20062,449,17.96,6
449,detrac_10_MVI_20062,450,18.0,6
450,detrac_10_MVI_20062,451,18.04,7
451,detrac_10_MVI_20062,452,18.08,7
452,detrac_10_MVI_20062,453,18.12,7
453,detrac_10_MVI_20062,454,18.16,7
454,detrac_10_MVI_20062,455,18.2,7
455,detrac_10_MVI_20062,456,18.24,7
456,detrac_10_MVI_20062,457,18.28,7
457,detrac_10_MVI_20062,458,18.32,6
458,detrac_10_MVI_20062,459,18.36,6
459,detrac_10_MVI_20062,460,18.4,6
460,detrac_10_MVI_20062,461,18.44,6
461,detrac_10_MVI_20062,462,18.48,6
462,detrac_10_MVI_20062,463,18.52,6
463,detrac_10_MVI_20062,464,18.56,6
464,detrac_10_MVI_20062,465,18.6,6
465,detrac_10_MVI_20062,466,18.64,6
466,detrac_10_MVI_20062,467,18.68,6
467,detrac_10_MVI_20062,468,18.72,6
468,detrac_10_MVI_20062,469,18.76,6
469,detrac_10_MVI_20062,470,18.8,5
470,detrac_10_MVI_20062,471,18.84,5
471,detrac_10_MVI_20062,472,18.88,5
472,detrac_10_MVI_20062,473,18.92,5
473,detrac_10_MVI_20062,474,18.96,5
474,detrac_10_MVI_20062,475,19.0,5
475,detrac_10_MVI_20062,476,19.04,5
476,detrac_10_MVI_20062,477,19.08,5
477,detrac_10_MVI_20062,478,19.12,5
478,detrac_10_MVI_20062,479,19.16,5
479,detrac_10_MVI_20062,480,19.2,5
480,detrac_10_MVI_20062,481,19.24,5
481,detrac_10_MVI_20062,482,19.28,5
482,detrac_10_MVI_20062,483,19.32,5
483,detrac_10_MVI_20062,484,19.36,5
484,detrac_10_MVI_20062,485,19.4,5
485,detrac_10_MVI_20062,486,19.44,5
486,detrac_10_MVI_20062,487,19.48,5
487,detrac_10_MVI_20062,488,19.52,5
488,detrac_10_MVI_20062,489,19.56,5
489,detrac_10_MVI_20062,490,19.6,5
490,detrac_10_MVI_20062,491,19.64,5
491,detrac_10_MVI_20062,492,19.68,5
492,detrac_10_MVI_20062,493,19.72,5
493,detrac_10_MVI_20062,494,19.76,4
494,detrac_10_MVI_20062,495,19.8,4
495,detrac_10_MVI_20062,496,19.84,4
496,detrac_10_MVI_20062,497,19.88,4
497,detrac_10_MVI_20062,498,19.92,4
498,detrac_10_MVI_20062,499,19.96,5
499,detrac_10_MVI_20062,500,20.0,5
500,detrac_10_MVI_20062,501,20.04,5
501,detrac_10_MVI_20062,502,20.08,5
502,detrac_10_MVI_20062,503,20.12,5
503,detrac_10_MVI_20062,504,20.16,5
504,detrac_10_MVI_20062,505,20.2,6
505,detrac_10_MVI_20062,506,20.24,6
506,detrac_10_MVI_20062,507,20.28,6
507,detrac_10_MVI_20062,508,20.32,6
508,detrac_10_MVI_20062,509,20.36,6
509,detrac_10_MVI_20062,510,20.4,6
510,detrac_10_MVI_20062,511,20.44,6
511,detrac_10_MVI_20062,512,20.48,6
512,detrac_10_MVI_20062,513,20.52,6
513,detrac_10_MVI_20062,514,20.56,6
514,detrac_10_MVI_20062,515,20.6,6
515,detrac_10_MVI_20062,516,20.64,6
516,detrac_10_MVI_20062,517,20.68,6
517,detrac_10_MVI_20062,518,20.72,6
518,detrac_10_MVI_20062,519,20.76,6
519,detrac_10_MVI_20062,520,20.8,6
520,detrac_10_MVI_20062,521,20.84,6
521,detrac_10_MVI_20062,522,20.88,6
522,detrac_10_MVI_20062,523,20.92,6
523,detrac_10_MVI_20062,524,20.96,6
524,detrac_10_MVI_20062,525,21.0,6
525,detrac_10_MVI_20062,526,21.04,6
526,detrac_10_MVI_20062,527,21.08,6
527,detrac_10_MVI_20062,528,21.12,6
528,detrac_10_MVI_20062,529,21.16,6
529,detrac_10_MVI_20062,530,21.2,5
530,detrac_10_MVI_20062,531,21.24,5
531,detrac_10_MVI_20062,532,21.28,5
532,detrac_10_MVI_20062,533,21.32,5
533,detrac_10_MVI_20062,534,21.36,5
534,detrac_10_MVI_20062,535,21.4,5
535,detrac_10_MVI_20062,536,21.44,5
536,detrac_10_MVI_20062,537,21.48,5
537,detrac_10_MVI_20062,538,21.52,5
538,detrac_10_MVI_20062,539,21.56,5
539,detrac_10_MVI_20062,540,21.6,5
540,detrac_10_MVI_20062,541,21.64,5
541,detrac_10_MVI_20062,542,21.68,5
542,detrac_10_MVI_20062,543,21.72,5
543,detrac_10_MVI_20062,544,21.76,5
544,detrac_10_MVI_20062,545,21.8,5
545,detrac_10_MVI_20062,546,21.84,5
546,detrac_10_MVI_20062,547,21.88,5
547,detrac_10_MVI_20062,548,21.92,5
548,detrac_10_MVI_20062,549,21.96,5
549,detrac_10_MVI_20062,550,22.0,5
550,detrac_10_MVI_20062,551,22.04,5
551,detrac_10_MVI_20062,552,22.08,5
552,detrac_10_MVI_20062,553,22.12,6
553,detrac_10_MVI_20062,554,22.16,5
554,detrac_10_MVI_20062,555,22.2,5
555,detrac_10_MVI_20062,556,22.24,5
556,detrac_10_MVI_20062,557,22.28,5
557,detrac_10_MVI_20062,558,22.32,5
558,detrac_10_MVI_20062,559,22.36,5
559,detrac_10_MVI_20062,560,22.4,5
560,detrac_10_MVI_20062,561,22.44,5
561,detrac_10_MVI_20062,562,22.48,5
562,detrac_10_MVI_20062,563,22.52,5
563,detrac_10_MVI_20062,564,22.56,5
564,detrac_10_MVI_20062,565,22.6,5
565,detrac_10_MVI_20062,566,22.64,5
566,detrac_10_MVI_20062,567,22.68,5
567,detrac_10_MVI_20062,568,22.72,5
568,detrac_10_MVI_20062,569,22.76,5
569,detrac_10_MVI_20062,570,22.8,5
570,detrac_10_MVI_20062,571,22.84,5
571,detrac_10_MVI_20062,572,22.88,5
572,detrac_10_MVI_20062,573,22.92,5
573,detrac_10_MVI_20062,574,22.96,5
574,detrac_10_MVI_20062,575,23.0,5
575,detrac_10_MVI_20062,576,23.04,5
576,detrac_10_MVI_20062,577,23.08,5
577,detrac_10_MVI_20062,578,23.12,5
578,detrac_10_MVI_20062,579,23.16,5
579,detrac_10_MVI_20062,580,23.2,5
580,detrac_10_MVI_20062,581,23.24,5
581,detrac_10_MVI_20062,582,23.28,5
582,detrac_10_MVI_20062,583,23.32,5
583,detrac_10_MVI_20062,584,23.36,5
584,detrac_10_MVI_20062,585,23.4,5
585,detrac_10_MVI_20062,586,23.44,5
586,detrac_10_MVI_20062,587,23.48,5
587,detrac_10_MVI_20062,588,23.52,5
588,detrac_10_MVI_20062,589,23.56,5
589,detrac_10_MVI_20062,590,23.6,5
590,detrac_10_MVI_20062,591,23.64,5
591,detrac_10_MVI_20062,592,23.68,5
592,detrac_10_MVI_20062,593,23.72,5
593,detrac_10_MVI_20062,594,23.76,5
594,detrac_10_MVI_20062,595,23.8,5
595,detrac_10_MVI_20062,596,23.84,5
596,detrac_10_MVI_20062,597,23.88,5
597,detrac_10_MVI_20062,598,23.92,5
598,detrac_10_MVI_20062,599,23.96,5
599,detrac_10_MVI_20062,600,24.0,5
600,detrac_10_MVI_20062,601,24.04,5
601,detrac_10_MVI_20062,602,24.08,5
602,detrac_10_MVI_20062,603,24.12,5
603,detrac_10_MVI_20062,604,24.16,5
604,detrac_10_MVI_20062,605,24.2,5
605,detrac_10_MVI_20062,606,24.24,5
